key,rate_2566,region,province,district_label,rate_2569,delta_rate,ballot_code
บุรีรัมย์_7,0.012260686368188988,ภาคอีสาน,บุรีรัมย์,บุรีรัมย์ เขต 7,0.028446081808850204,0.016185395440661214,CON
บุรีรัมย์_9,0.011333016325883658,ภาคอีสาน,บุรีรัมย์,บุรีรัมย์ เขต 9,0.029463539801885666,0.018130523476002008,CON
บุรีรัมย์_8,0.01986819360414866,ภาคอีสาน,บุรีรัมย์,บุรีรัมย์ เขต 8,0.04144616387850819,0.02157797027435953,CON
บุรีรัมย์_3,0.012881315538608199,ภาคอีสาน,บุรีรัมย์,บุรีรัมย์ เขต 3,0.019671746087671395,0.006790430549063196,CON
บุรีรัมย์_10,0.014528020920350125,ภาคอีสาน,บุรีรัมย์,บุรีรัมย์ เขต 10,0.029574719523612198,0.015046698603262073,CON
บุรีรัมย์_2,0.01821802792676579,ภาคอีสาน,บุรีรัมย์,บุรีรัมย์ เขต 2,0.041018507318253294,0.022800479391487504,CON
ปทุมธานี_1,0.022904894694356793,ปริมณฑล,ปทุมธานี,ปทุมธานี เขต 1,0.044301502957231495,0.021396608262874702,CON
ปทุมธานี_2,0.03483916135450827,ปริมณฑล,ปทุมธานี,ปทุมธานี เขต 2,0.03704310768726438,0.0022039463327561126,CON
ปทุมธานี_3,0.026500952190037085,ปริมณฑล,ปทุมธานี,ปทุมธานี เขต 3,0.07151058081945069,0.04500962862941361,CON
ปทุมธานี_4,0.029110669517145252,ปริมณฑล,ปทุมธานี,ปทุมธานี เขต 4,0.054093373892342284,0.02498270437519703,CON
ปทุมธานี_5,0.024663715896123657,ปริมณฑล,ปทุมธานี,ปทุมธานี เขต 5,0.0588404276578737,0.034176711761750043,CON
ปทุมธานี_6,0.03019222085476745,ปริมณฑล,ปทุมธานี,ปทุมธานี เขต 6,0.05573499856445593,0.025542777709688477,CON
ปทุมธานี_7,0.023531187033437186,ปริมณฑล,ปทุมธานี,ปทุมธานี เขต 7,0.04102223088476399,0.017491043851326805,CON
ประจวบคีรีขันธ์_1,0.019587133941430628,ภาคกลาง,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์ เขต 1,0.020008569778489856,0.00042143583705922874,CON
ประจวบคีรีขันธ์_2,0.02228944579797303,ภาคกลาง,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์ เขต 2,0.0425254980120194,0.020236052214046372,CON
ประจวบคีรีขันธ์_3,0.020671460048706947,ภาคกลาง,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์ เขต 3,0.0211156532655229,0.00044419321681595306,CON
ปราจีนบุรี_3,0.018690576957146512,ภาคตะวันออก,ปราจีนบุรี,ปราจีนบุรี เขต 3,0.04940277890631348,0.030712201949166965,CON
ปราจีนบุรี_1,0.032681708158761945,ภาคตะวันออก,ปราจีนบุรี,ปราจีนบุรี เขต 1,0.08668654856227188,0.05400484040350994,CON
ปราจีนบุรี_2,0.01780541675718734,ภาคตะวันออก,ปราจีนบุรี,ปราจีนบุรี เขต 2,0.03896473544220558,0.021159318685018236,CON
ปัตตานี_1,0.03469951891130425,ภาคใต้,ปัตตานี,ปัตตานี เขต 1,0.034686380472402696,-1.3138438901556804e-05,CON
ปัตตานี_2,0.018644509766736202,ภาคใต้,ปัตตานี,ปัตตานี เขต 2,0.03382261571916744,0.015178105952431239,CON
ปัตตานี_3,0.016289238764476608,ภาคใต้,ปัตตานี,ปัตตานี เขต 3,0.02275691684441512,0.006467678079938512,CON
ปัตตานี_4,0.013565544946298084,ภาคใต้,ปัตตานี,ปัตตานี เขต 4,0.012132628999749706,-0.0014329159465483778,CON
ปัตตานี_5,0.014274124030221592,ภาคใต้,ปัตตานี,ปัตตานี เขต 5,0.022391676168757126,0.008117552138535534,CON
พระนครศรีอยุธยา_3,0.017877995885002503,ภาคกลาง,พระนครศรีอยุธยา,พระนครศรีอยุธยา เขต 3,0.03459288979380003,0.016714893908797525,CON
พระนครศรีอยุธยา_1,0.03551583164879393,ภาคกลาง,พระนครศรีอยุธยา,พระนครศรีอยุธยา เขต 1,0.048856055789356825,0.013340224140562892,CON
พระนครศรีอยุธยา_2,0.022338585254102577,ภาคกลาง,พระนครศรีอยุธยา,พระนครศรีอยุธยา เขต 2,0.045424883251422396,0.02308629799731982,CON
พระนครศรีอยุธยา_5,0.018129085805410748,ภาคกลาง,พระนครศรีอยุธยา,พระนครศรีอยุธยา เขต 5,0.027173525426146494,0.009044439620735745,CON
พระนครศรีอยุธยา_4,0.017085541788058548,ภาคกลาง,พระนครศรีอยุธยา,พระนครศรีอยุธยา เขต 4,0.0365492229999805,0.019463681211921952,CON
พะเยา_2,0.020091130869573984,ภาคเหนือ,พะเยา,พะเยา เขต 2,0.035762181493071074,0.01567105062349709,CON
พะเยา_3,0.016849036506245762,ภาคเหนือ,พะเยา,พะเยา เขต 3,0.030392595558277006,0.013543559052031244,CON
พะเยา_1,0.030669236366496884,ภาคเหนือ,พะเยา,พะเยา เขต 1,0.036155047498267985,0.005485811131771101,CON
พังงา_1,0.03252850435949028,ภาคใต้,พังงา,พังงา เขต 1,0.06779303656016755,0.035264532200677275,CON
พังงา_2,0.060421846560154174,ภาคใต้,พังงา,พังงา เขต 2,0.057377875192099366,-0.0030439713680548083,CON
พัทลุง_1,0.018383418051568384,ภาคใต้,พัทลุง,พัทลุง เขต 1,0.027051785894229623,0.00866836784266124,CON
พัทลุง_2,0.01881656707999902,ภาคใต้,พัทลุง,พัทลุง เขต 2,0.02340863484079889,0.004592067760799869,CON
พัทลุง_3,0.03869991661723874,ภาคใต้,พัทลุง,พัทลุง เขต 3,0.03441845341698066,-0.00428146320025808,CON
พิจิตร_1,0.01591414784225032,ภาคเหนือ,พิจิตร,พิจิตร เขต 1,0.04538600403525539,0.029471856193005068,CON
พิจิตร_2,0.012940930912126905,ภาคเหนือ,พิจิตร,พิจิตร เขต 2,0.039007954427038104,0.0260670235149112,CON
พิจิตร_3,0.008935156294321211,ภาคเหนือ,พิจิตร,พิจิตร เขต 3,0.01900586422157188,0.010070707927250669,CON
พิษณุโลก_2,0.022800495662949196,ภาคเหนือ,พิษณุโลก,พิษณุโลก เขต 2,0.07576988569965833,0.05296939003670913,CON
พิษณุโลก_1,0.03496356769541831,ภาคเหนือ,พิษณุโลก,พิษณุโลก เขต 1,0.06581288179187654,0.030849314096458233,CON
พิษณุโลก_3,0.014559676761243196,ภาคเหนือ,พิษณุโลก,พิษณุโลก เขต 3,0.03072136032956438,0.016161683568321185,CON
พิษณุโลก_4,0.012695452589298523,ภาคเหนือ,พิษณุโลก,พิษณุโลก เขต 4,0.025109194758651584,0.012413742169353061,CON
พิษณุโลก_5,0.01959315100395913,ภาคเหนือ,พิษณุโลก,พิษณุโลก เขต 5,0.029295104928027494,0.009701953924068363,CON
เพชรบุรี_1,0.019215907030884754,ภาคกลาง,เพชรบุรี,เพชรบุรี เขต 1,0.05666346657357305,0.0374475595426883,CON
เพชรบุรี_2,0.014785218301988083,ภาคกลาง,เพชรบุรี,เพชรบุรี เขต 2,0.04777040769395869,0.03298518939197061,CON
เพชรบุรี_3,0.017250458499028527,ภาคกลาง,เพชรบุรี,เพชรบุรี เขต 3,0.04249112389178415,0.025240665392755626,CON
เพชรบูรณ์_1,0.026700058988502418,ภาคเหนือ,เพชรบูรณ์,เพชรบูรณ์ เขต 1,0.05029818968863586,0.02359813070013344,CON
เพชรบูรณ์_2,0.024844095755381213,ภาคเหนือ,เพชรบูรณ์,เพชรบูรณ์ เขต 2,0.017378856842505508,-0.007465238912875705,CON
เพชรบูรณ์_3,0.01810647967262333,ภาคเหนือ,เพชรบูรณ์,เพชรบูรณ์ เขต 3,0.03385137752660484,0.015744897853981508,CON
เพชรบูรณ์_4,0.015434380776340111,ภาคเหนือ,เพชรบูรณ์,เพชรบูรณ์ เขต 4,0.030780064846466455,0.015345684070126344,CON
เพชรบูรณ์_5,0.016307634788154696,ภาคเหนือ,เพชรบูรณ์,เพชรบูรณ์ เขต 5,0.03900885790659888,0.022701223118444185,CON
เพชรบูรณ์_6,0.014870602291395533,ภาคเหนือ,เพชรบูรณ์,เพชรบูรณ์ เขต 6,0.029402284030208142,0.01453168173881261,CON
แพร่_1,0.023319292664486926,ภาคเหนือ,แพร่,แพร่ เขต 1,0.029929762642140076,0.00661046997765315,CON
แพร่_2,0.013528591352859136,ภาคเหนือ,แพร่,แพร่ เขต 2,0.022431912471043987,0.008903321118184851,CON
แพร่_3,0.01852969059725933,ภาคเหนือ,แพร่,แพร่ เขต 3,0.05453447651249849,0.03600478591523916,CON
ภูเก็ต_1,0.04527553886948988,ภาคใต้,ภูเก็ต,ภูเก็ต เขต 1,0.06185655949847587,0.01658102062898599,CON
ภูเก็ต_2,0.03707107843137255,ภาคใต้,ภูเก็ต,ภูเก็ต เขต 2,0.07494225074802723,0.037871172316654676,CON
ภูเก็ต_3,0.037219955622360607,ภาคใต้,ภูเก็ต,ภูเก็ต เขต 3,0.05942270719005844,0.022202751567697833,CON
มหาสารคาม_1,0.0213043025315137,ภาคอีสาน,มหาสารคาม,มหาสารคาม เขต 1,0.038636497208345576,0.017332194676831877,CON
มหาสารคาม_2,0.011561528209684585,ภาคอีสาน,มหาสารคาม,มหาสารคาม เขต 2,0.019606213021850883,0.008044684812166298,CON
มหาสารคาม_3,0.004693509484800417,ภาคอีสาน,มหาสารคาม,มหาสารคาม เขต 3,0.007969111567561946,0.0032756020827615293,CON
มหาสารคาม_4,0.00946500202821472,ภาคอีสาน,มหาสารคาม,มหาสารคาม เขต 4,0.01571589823738821,0.006250896209173488,CON
มหาสารคาม_5,0.0125850375571692,ภาคอีสาน,มหาสารคาม,มหาสารคาม เขต 5,0.045875854320756485,0.033290816763587285,CON
มหาสารคาม_6,0.01197708908663189,ภาคอีสาน,มหาสารคาม,มหาสารคาม เขต 6,0.023202205541655082,0.011225116455023191,CON
มุกดาหาร_1,0.016135561308543187,ภาคอีสาน,มุกดาหาร,มุกดาหาร เขต 1,0.02388380623129137,0.007748244922748181,CON
มุกดาหาร_2,0.016767211649617735,ภาคอีสาน,มุกดาหาร,มุกดาหาร เขต 2,0.024454623088269543,0.0076874114386518075,CON
แม่ฮ่องสอน_1,0.018738850103246288,ภาคเหนือ,แม่ฮ่องสอน,แม่ฮ่องสอน เขต 1,0.046379283609861995,0.027640433506615707,CON
แม่ฮ่องสอน_2,0.014923235190707486,ภาคเหนือ,แม่ฮ่องสอน,แม่ฮ่องสอน เขต 2,0.024118157628879183,0.009194922438171696,CON
ยโสธร_1,0.01213673511869745,ภาคอีสาน,ยโสธร,ยโสธร เขต 1,0.020074082925080654,0.007937347806383204,CON
ยโสธร_2,0.00866588101430429,ภาคอีสาน,ยโสธร,ยโสธร เขต 2,0.009669186217728477,0.0010033052034241867,CON
ยโสธร_3,0.008820265564611794,ภาคอีสาน,ยโสธร,ยโสธร เขต 3,0.020365462407588228,0.011545196842976434,CON
ยะลา_1,0.0397367678477849,ภาคใต้,ยะลา,ยะลา เขต 1,0.05047268789061619,0.01073592004283129,CON
ยะลา_2,0.02687427107526989,ภาคใต้,ยะลา,ยะลา เขต 2,0.039129725319553985,0.012255454244284095,CON
ยะลา_3,0.028727183633468087,ภาคใต้,ยะลา,ยะลา เขต 3,0.04740267579818467,0.018675492164716583,CON
ร้อยเอ็ด_2,0.010772104607721046,ภาคอีสาน,ร้อยเอ็ด,ร้อยเอ็ด เขต 2,0.019799800727576058,0.009027696119855011,CON
ร้อยเอ็ด_1,0.015678709584739936,ภาคอีสาน,ร้อยเอ็ด,ร้อยเอ็ด เขต 1,0.02340297065571791,0.007724261070977973,CON
ร้อยเอ็ด_3,0.009897149443631688,ภาคอีสาน,ร้อยเอ็ด,ร้อยเอ็ด เขต 3,0.017602637736651775,0.007705488293020087,CON
ร้อยเอ็ด_4,0.011573597087712068,ภาคอีสาน,ร้อยเอ็ด,ร้อยเอ็ด เขต 4,0.019240342493030665,0.007666745405318597,CON
ร้อยเอ็ด_6,0.011398881619161893,ภาคอีสาน,ร้อยเอ็ด,ร้อยเอ็ด เขต 6,0.015504542458372739,0.0041056608392108455,CON
ร้อยเอ็ด_7,0.006933535561453876,ภาคอีสาน,ร้อยเอ็ด,ร้อยเอ็ด เขต 7,0.007092005869246237,0.000158470307792361,CON
ร้อยเอ็ด_8,0.010846753469247902,ภาคอีสาน,ร้อยเอ็ด,ร้อยเอ็ด เขต 8,0.01885162977767908,0.008004876308431177,CON
ร้อยเอ็ด_5,0.015071624159858788,ภาคอีสาน,ร้อยเอ็ด,ร้อยเอ็ด เขต 5,0.03883879480976468,0.023767170649905894,CON
ระนอง_1,0.023767273276447936,ภาคใต้,ระนอง,ระนอง เขต 1,0.08073189926547744,0.0569646259890295,CON
ระยอง_1,0.024915111274520407,ภาคตะวันออก,ระยอง,ระยอง เขต 1,0.042372582860765735,0.01745747158624533,CON
ระยอง_2,0.029618461976780076,ภาคตะวันออก,ระยอง,ระยอง เขต 2,0.07048562326985408,0.04086716129307401,CON
ระยอง_3,0.024047319932998325,ภาคตะวันออก,ระยอง,ระยอง เขต 3,0.0618485926480684,0.03780127271507007,CON
ระยอง_4,0.0255787616786811,ภาคตะวันออก,ระยอง,ระยอง เขต 4,0.040611951418126374,0.015033189739445275,CON
ระยอง_5,0.02141665838276064,ภาคตะวันออก,ระยอง,ระยอง เขต 5,0.053672614648224405,0.032255956265463764,CON
ราชบุรี_2,0.03745272198155328,ภาคกลาง,ราชบุรี,ราชบุรี เขต 2,0.06376035745897006,0.026307635477416783,CON
ราชบุรี_3,0.02036144073126756,ภาคกลาง,ราชบุรี,ราชบุรี เขต 3,0.07402647096337431,0.05366503023210675,CON
ราชบุรี_4,0.013801346598677478,ภาคกลาง,ราชบุรี,ราชบุรี เขต 4,0.02283219543913427,0.009030848840456792,CON
ราชบุรี_5,0.013032153528525258,ภาคกลาง,ราชบุรี,ราชบุรี เขต 5,0.024791672564951916,0.011759519036426658,CON
ราชบุรี_1,0.03615117765199927,ภาคกลาง,ราชบุรี,ราชบุรี เขต 1,0.05038139090827723,0.014230213256277963,CON
ลพบุรี_1,0.04198562807855513,ภาคกลาง,ลพบุรี,ลพบุรี เขต 1,0.05217418133947672,0.010188553260921586,CON
ลพบุรี_2,0.031718624096108164,ภาคกลาง,ลพบุรี,ลพบุรี เขต 2,0.03870793350452764,0.006989309408419478,CON
ลพบุรี_3,0.020466517719884395,ภาคกลาง,ลพบุรี,ลพบุรี เขต 3,0.02640832723884709,0.005941809518962695,CON
ลพบุรี_4,0.018733224186129396,ภาคกลาง,ลพบุรี,ลพบุรี เขต 4,0.027172129653261386,0.00843890546713199,CON
ลำปาง_2,0.022057040610707446,ภาคเหนือ,ลำปาง,ลำปาง เขต 2,0.04875555008567723,0.026698509474969784,CON
ลำปาง_1,0.034694977812798074,ภาคเหนือ,ลำปาง,ลำปาง เขต 1,0.079613350078015,0.04491837226521692,CON
ลำปาง_3,0.03263981991823493,ภาคเหนือ,ลำปาง,ลำปาง เขต 3,0.06673543480679187,0.03409561488855693,CON
ลำปาง_4,0.019167942618991084,ภาคเหนือ,ลำปาง,ลำปาง เขต 4,0.04057797273610695,0.021410030117115866,CON
ลำพูน_2,0.019711715279938893,ภาคเหนือ,ลำพูน,ลำพูน เขต 2,0.05492136984114313,0.03520965456120424,CON
ลำพูน_1,0.022939514391073224,ภาคเหนือ,ลำพูน,ลำพูน เขต 1,0.0676657388336881,0.04472622444261487,CON
เลย_3,0.016513947248519213,ภาคอีสาน,เลย,เลย เขต 3,0.045399102263856364,0.02888515501533715,CON
เลย_4,0.018966917421781502,ภาคอีสาน,เลย,เลย เขต 4,0.05132548816759343,0.03235857074581193,CON
เลย_1,0.02866321243523316,ภาคอีสาน,เลย,เลย เขต 1,0.04396172162817863,0.01529850919294547,CON
เลย_2,0.019176379842303738,ภาคอีสาน,เลย,เลย เขต 2,0.05131524509869343,0.03213886525638969,CON
ศรีสะเกษ_1,0.01416937624914238,ภาคอีสาน,ศรีสะเกษ,ศรีสะเกษ เขต 1,0.01746607878005408,0.0032967025309117003,CON
ศรีสะเกษ_3,0.010194201769517556,ภาคอีสาน,ศรีสะเกษ,ศรีสะเกษ เขต 3,0.028268371904181893,0.018074170134664336,CON
ศรีสะเกษ_4,0.01096807712290019,ภาคอีสาน,ศรีสะเกษ,ศรีสะเกษ เขต 4,0.02349869451697128,0.012530617394071089,CON
ศรีสะเกษ_5,0.011977956915789952,ภาคอีสาน,ศรีสะเกษ,ศรีสะเกษ เขต 5,0.02289480530743214,0.010916848391642187,CON
ศรีสะเกษ_6,0.013103017597073845,ภาคอีสาน,ศรีสะเกษ,ศรีสะเกษ เขต 6,0.017542129290424393,0.004439111693350548,CON
ศรีสะเกษ_8,0.007726325942191075,ภาคอีสาน,ศรีสะเกษ,ศรีสะเกษ เขต 8,0.02011490475000986,0.012388578807818785,CON
ศรีสะเกษ_9,0.012224046706805327,ภาคอีสาน,ศรีสะเกษ,ศรีสะเกษ เขต 9,0.01801718986992692,0.005793143163121595,CON
ศรีสะเกษ_2,0.019507035044416893,ภาคอีสาน,ศรีสะเกษ,ศรีสะเกษ เขต 2,0.018374202673847703,-0.0011328323705691902,CON
ศรีสะเกษ_7,0.014922118022475006,ภาคอีสาน,ศรีสะเกษ,ศรีสะเกษ เขต 7,0.010599721059972107,-0.0043223969625028995,CON
สกลนคร_1,0.029300527825111177,ภาคอีสาน,สกลนคร,สกลนคร เขต 1,0.03956798109917309,0.010267453274061911,CON
สกลนคร_7,0.01438831552899994,ภาคอีสาน,สกลนคร,สกลนคร เขต 7,0.03702526616875894,0.022636950639759,CON
สกลนคร_4,0.019798505773149195,ภาคอีสาน,สกลนคร,สกลนคร เขต 4,0.045382473251522296,0.0255839674783731,CON
สกลนคร_2,0.015057524362612464,ภาคอีสาน,สกลนคร,สกลนคร เขต 2,0.020147090530148768,0.0050895661675363045,CON
สกลนคร_5,0.010264152709993797,ภาคอีสาน,สกลนคร,สกลนคร เขต 5,0.017534135460321752,0.0072699827503279555,CON
สกลนคร_6,0.01308127369037797,ภาคอีสาน,สกลนคร,สกลนคร เขต 6,0.02620315704003413,0.01312188334965616,CON
สกลนคร_3,0.011715363273799202,ภาคอีสาน,สกลนคร,สกลนคร เขต 3,0.04034055567074435,0.028625192396945148,CON
สงขลา_2,0.024434525186178824,ภาคใต้,สงขลา,สงขลา เขต 2,0.03243532696696544,0.008000801780786614,CON
สงขลา_1,0.03416923302537029,ภาคใต้,สงขลา,สงขลา เขต 1,0.07708590195415216,0.04291666892878187,CON
สงขลา_3,0.03269423512379821,ภาคใต้,สงขลา,สงขลา เขต 3,0.08802792390536898,0.05533368878157077,CON
สงขลา_4,0.021617574125037682,ภาคใต้,สงขลา,สงขลา เขต 4,0.02960198237658986,0.007984408251552177,CON
สงขลา_6,0.018354266476757735,ภาคใต้,สงขลา,สงขลา เขต 6,0.025377937701141235,0.0070236712243835,CON
สงขลา_7,0.037675850826171836,ภาคใต้,สงขลา,สงขลา เขต 7,0.029667333986454828,-0.008008516839717008,CON
สงขลา_8,0.031113665992588562,ภาคใต้,สงขลา,สงขลา เขต 8,0.02850273567841454,-0.002610930314174021,CON
สงขลา_9,0.036926492123156705,ภาคใต้,สงขลา,สงขลา เขต 9,0.06089223638470452,0.023965744261547815,CON
สงขลา_5,0.0562069968020157,ภาคใต้,สงขลา,สงขลา เขต 5,0.06235026977480574,0.006143272972790041,CON
สตูล_1,0.04326147528963191,ภาคใต้,สตูล,สตูล เขต 1,0.05195843325339728,0.008696957963765371,CON
สตูล_2,0.02167608143458316,ภาคใต้,สตูล,สตูล เขต 2,0.05591858236474294,0.03424250093015978,CON
สมุทรปราการ_1,0.02639381083104567,ปริมณฑล,สมุทรปราการ,สมุทรปราการ เขต 1,0.05091829719436472,0.02452448636331905,CON
สมุทรปราการ_2,0.02134898187198663,ปริมณฑล,สมุทรปราการ,สมุทรปราการ เขต 2,0.04713475893809283,0.0257857770661062,CON
สมุทรปราการ_3,0.027711365048287806,ปริมณฑล,สมุทรปราการ,สมุทรปราการ เขต 3,0.05638457460607496,0.028673209557787155,CON
สมุทรปราการ_4,0.03211865239171005,ปริมณฑล,สมุทรปราการ,สมุทรปราการ เขต 4,0.06101024388626745,0.028891591494557396,CON
สมุทรปราการ_5,0.027097311939987496,ปริมณฑล,สมุทรปราการ,สมุทรปราการ เขต 5,0.07267326933409024,0.045575957394102744,CON
สมุทรปราการ_6,0.026486191293493524,ปริมณฑล,สมุทรปราการ,สมุทรปราการ เขต 6,0.048393959955378194,0.02190776866188467,CON
สมุทรปราการ_7,0.016881085451158212,ปริมณฑล,สมุทรปราการ,สมุทรปราการ เขต 7,0.0487633572467767,0.03188227179561849,CON
สมุทรปราการ_8,0.023027680897090636,ปริมณฑล,สมุทรปราการ,สมุทรปราการ เขต 8,0.0476303678064737,0.024602686909383064,CON
สมุทรสงคราม_1,0.02463323210842925,ภาคกลาง,สมุทรสงคราม,สมุทรสงคราม เขต 1,0.06056292160967667,0.03592968950124742,CON
สมุทรสาคร_1,0.028044783108424502,ปริมณฑล,สมุทรสาคร,สมุทรสาคร เขต 1,0.05360409581455881,0.025559312706134305,CON
สมุทรสาคร_2,0.02554673377521001,ปริมณฑล,สมุทรสาคร,สมุทรสาคร เขต 2,0.05033222591362126,0.024785492138411254,CON
สมุทรสาคร_3,0.02314992731708132,ปริมณฑล,สมุทรสาคร,สมุทรสาคร เขต 3,0.04564926020341121,0.02249933288632989,CON
สระแก้ว_1,0.015044214975621513,ภาคตะวันออก,สระแก้ว,สระแก้ว เขต 1,0.04291407517213969,0.027869860196518173,CON
สระแก้ว_2,0.015436293736165585,ภาคตะวันออก,สระแก้ว,สระแก้ว เขต 2,0.040324524058157285,0.0248882303219917,CON
สระแก้ว_3,0.01584073929501902,ภาคตะวันออก,สระแก้ว,สระแก้ว เขต 3,0.03718467832219049,0.02134393902717147,CON
สระบุรี_4,0.026542020046260602,ภาคกลาง,สระบุรี,สระบุรี เขต 4,0.058499605159252434,0.031957585112991835,CON
สระบุรี_3,0.01757098950379835,ภาคกลาง,สระบุรี,สระบุรี เขต 3,0.042520507542474426,0.024949518038676077,CON
สระบุรี_1,0.03198179082597122,ภาคกลาง,สระบุรี,สระบุรี เขต 1,0.06828551205967223,0.036303721233701014,CON
สระบุรี_2,0.018951645968675115,ภาคกลาง,สระบุรี,สระบุรี เขต 2,0.035540948911793734,0.016589302943118618,CON
สิงห์บุรี_1,0.02995414483540049,ภาคกลาง,สิงห์บุรี,สิงห์บุรี เขต 1,0.05650697724612536,0.026552832410724873,CON
สุโขทัย_1,0.032033020031853564,ภาคเหนือ,สุโขทัย,สุโขทัย เขต 1,0.06559649377565972,0.03356347374380616,CON
สุโขทัย_2,0.015289251300771575,ภาคเหนือ,สุโขทัย,สุโขทัย เขต 2,0.04344380113109711,0.028154549830325535,CON
สุโขทัย_4,0.020080903083454987,ภาคเหนือ,สุโขทัย,สุโขทัย เขต 4,0.01893509244255037,-0.0011458106409046181,CON
สุโขทัย_3,0.01366141087893502,ภาคเหนือ,สุโขทัย,สุโขทัย เขต 3,0.06616484452072381,0.05250343364178879,CON
สุพรรณบุรี_1,0.029989100228797,ภาคกลาง,สุพรรณบุรี,สุพรรณบุรี เขต 1,0.044821579335477875,0.014832479106680875,CON
สุพรรณบุรี_2,0.017485991743579763,ภาคกลาง,สุพรรณบุรี,สุพรรณบุรี เขต 2,0.036459289166207866,0.018973297422628103,CON
สุพรรณบุรี_3,0.012847208955794139,ภาคกลาง,สุพรรณบุรี,สุพรรณบุรี เขต 3,0.01811130540115467,0.005264096445360531,CON
สุพรรณบุรี_4,0.011339579920107505,ภาคกลาง,สุพรรณบุรี,สุพรรณบุรี เขต 4,0.03928536067503493,0.027945780754927423,CON
สุพรรณบุรี_5,0.022650830355265925,ภาคกลาง,สุพรรณบุรี,สุพรรณบุรี เขต 5,0.05062397213891845,0.027973141783652525,CON
สุราษฎร์ธานี_1,0.04461008526737817,ภาคใต้,สุราษฎร์ธานี,สุราษฎร์ธานี เขต 1,0.06289340361291643,0.018283318345538258,CON
สุราษฎร์ธานี_5,0.05123805136473569,ภาคใต้,สุราษฎร์ธานี,สุราษฎร์ธานี เขต 5,0.029929331907573575,-0.021308719457162117,CON
สุราษฎร์ธานี_7,0.054675894851509116,ภาคใต้,สุราษฎร์ธานี,สุราษฎร์ธานี เขต 7,0.02763106202802392,-0.027044832823485195,CON
สุราษฎร์ธานี_2,0.025267777096211013,ภาคใต้,สุราษฎร์ธานี,สุราษฎร์ธานี เขต 2,0.03245136088391085,0.00718358378769984,CON
สุราษฎร์ธานี_3,0.03387579236093863,ภาคใต้,สุราษฎร์ธานี,สุราษฎร์ธานี เขต 3,0.035297119213746134,0.0014213268528075057,CON
สุราษฎร์ธานี_4,0.059600652178768455,ภาคใต้,สุราษฎร์ธานี,สุราษฎร์ธานี เขต 4,0.02307929244037666,-0.036521359738391795,CON
สุราษฎร์ธานี_6,0.02709295955179293,ภาคใต้,สุราษฎร์ธานี,สุราษฎร์ธานี เขต 6,0.017792964070296794,-0.009299995481496137,CON
สุรินทร์_1,0.022664527124674833,ภาคอีสาน,สุรินทร์,สุรินทร์ เขต 1,0.04774212480671776,0.025077597682042926,CON
สุรินทร์_4,0.01717258393221066,ภาคอีสาน,สุรินทร์,สุรินทร์ เขต 4,0.02259221808208552,0.005419634149874859,CON
สุรินทร์_5,0.013807795486823418,ภาคอีสาน,สุรินทร์,สุรินทร์ เขต 5,0.01144070796460177,-0.0023670875222216482,CON
สุรินทร์_2,0.014613098470561518,ภาคอีสาน,สุรินทร์,สุรินทร์ เขต 2,0.025894137683757618,0.0112810392131961,CON
สุรินทร์_3,0.00891152803703821,ภาคอีสาน,สุรินทร์,สุรินทร์ เขต 3,0.02696978633280609,0.018058258295767883,CON
สุรินทร์_6,0.009473518991883045,ภาคอีสาน,สุรินทร์,สุรินทร์ เขต 6,0.02235788265372675,0.012884363661843704,CON
สุรินทร์_7,0.015215571152434802,ภาคอีสาน,สุรินทร์,สุรินทร์ เขต 7,0.025345357749323054,0.010129786596888252,CON
สุรินทร์_8,0.01188231683255141,ภาคอีสาน,สุรินทร์,สุรินทร์ เขต 8,0.020491215255585844,0.008608898423034434,CON
หนองคาย_3,0.016166056694891396,ภาคอีสาน,หนองคาย,หนองคาย เขต 3,0.03821493995522084,0.022048883260329447,CON
หนองคาย_1,0.019148958086546285,ภาคอีสาน,หนองคาย,หนองคาย เขต 1,0.025882990504465023,0.006734032417918739,CON
หนองคาย_2,0.01139800219941349,ภาคอีสาน,หนองคาย,หนองคาย เขต 2,0.014089347079037801,0.002691344879624311,CON
หนองบัวลำภู_1,0.015120883701542309,ภาคอีสาน,หนองบัวลำภู,หนองบัวลำภู เขต 1,0.025920779901145708,0.0107998961996034,CON
หนองบัวลำภู_2,0.009745843684311103,ภาคอีสาน,หนองบัวลำภู,หนองบัวลำภู เขต 2,0.020841744045215986,0.011095900360904883,CON
หนองบัวลำภู_3,0.009928232407768326,ภาคอีสาน,หนองบัวลำภู,หนองบัวลำภู เขต 3,0.02261433931649934,0.012686106908731015,CON
อ่างทอง_1,0.02289864098400765,ภาคกลาง,อ่างทอง,อ่างทอง เขต 1,0.03625186289120715,0.013353221907199501,CON
อ่างทอง_2,0.01658539785275403,ภาคกลาง,อ่างทอง,อ่างทอง เขต 2,0.03777129820537534,0.021185900352621308,CON
อำนาจเจริญ_2,0.009846797778433634,ภาคอีสาน,อำนาจเจริญ,อำนาจเจริญ เขต 2,0.037754124100242654,0.02790732632180902,CON
อำนาจเจริญ_1,0.012020004925455132,ภาคอีสาน,อำนาจเจริญ,อำนาจเจริญ เขต 1,0.03614090972970441,0.024120904804249277,CON
